Group1_key,ecatalogue_key,CatFullNumber,Present Sci name,Phylum,Class,Order,Family,Genus,Ocean,SeaGulf,BaySound,Country,ProvinceStateTerritory,DistrictCountyShire,Township,NearestNamedPlace,PreciseLocation,AquDepthFromMet,AquDepthToMet,ColDate,Year Collected,Collector,Lat,Long
477,477,IZ.101124,Littorina littorea,Mollusca,Gastropoda,Littorinimorpha,Littorinidae,Littorina,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,North East side along the shore near the docks.,0,1,7/27/17,2017,Elder,41.241,-72.76
478,478,IZ.101127,Crepidula convexa,Mollusca,Gastropoda,Littorinimorpha,Calyptraeidae,Crepidula,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,North East side along the shore near the docks.,0,1,7/27/17,2017,Elder,41.254,-72.73
479,479,IZ.101129,Scolecolepides viridis,Annelida,Polychaeta,Sedentarida,Spionidae,Scolecolepides,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,East side just above the low tide line,,,8/2/17,2017,Elder,41.254,-72.73
480,480,IZ.101130,Littorina saxatilis,Mollusca,Gastropoda,Littorinimorpha,Littorinidae,Littorina,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,North East side along the shore near the docks.,0,1,7/27/17,2017,Elder,41.24341,-72.75752
481,481,IZ.101131,Littorina obtusata,Mollusca,Gastropoda,Littorinimorpha,Littorinidae,Littorina,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,North East side along the shore near the docks.,0,1,7/27/17,2017,Elder,41.254,-72.73
482,482,IZ.101134,Gammarus mucronatus,Arthropoda,Malacostraca,Amphipoda,Gammaridae,Gammarus,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Southwest side of island along shore and in tide pools.,,,7/27/17,2017,Elder,41.254,-72.73
483,483,IZ.101136,Gammarus mucronatus,Arthropoda,Malacostraca,Amphipoda,Gammaridae,Gammarus,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Southwest side of island along shore and in tide pools.,,,7/27/17,2017,Elder,41.24236,-72.7599
484,484,IZ.101217,Hybocodon prolifer,Cnidaria,Hydrozoa,Hydroida,Tubulariidae,Hybocodon,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Yale Coastal Field Station,Three plankton tows while transiting from area near the Yale Coastal Field station to Horse Island,0,0,8/9/17,2017,Elder,41.24236,-72.7599
485,485,IZ.101226,Yoldia limatula,Mollusca,Bivalvia,Nuculoida,Nuculanidae,Yoldia,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Yale Coastal Field Station,,3,3,8/9/17,2017,Elder,41.254,-72.73
486,486,IZ.101232,Mnemiopsis leidyi,Ctenophora,Tentaculata,Lobata,Bolinopsidae,Mnemiopsis,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Yale Coastal Field Station,Three plankton tows while transiting from area near the Yale Coastal Field station to Horse Island,0,0,8/9/17,2017,Elder,41.254,-72.73
487,487,IZ.101234,Amphitrite ornata,Annelida,Polychaeta,Terebellida,Terebellidae,Amphitrite,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Yale Coastal Field Station,,3,3,8/9/17,2017,Elder,41.254,-72.73
488,488,IZ.101261,Bolinopsis infundibulum,Ctenophora,Tentaculata,Lobata,Bolinopsidae,Bolinopsis,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Yale Coastal Field Station,Three plankton tows while transiting from area near the Yale Coastal Field station to Horse Island,0,0,8/9/17,2017,Elder,41.254,-72.73
489,489,IZ.101325,Flustrellidra hispida,Bryozoa,Gymnolaemata,Ctenostomatida,Flustrellidridae,Flustrellidra,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Horse Island,Collection along rocks South East side of Horse Island. Accessed by boat.,0,0.2,8/9/17,2017,Elder,41.242,-72.76
490,490,IZ.101351,Lunarca ovalis,Mollusca,Bivalvia,Arcoida,Arcidae,Lunarca,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Yale Coastal Field Station,,3,3,8/9/17,2017,Elder,41.242,-72.76
491,491,IZ.101394,Clymenella zonalis,Annelida,Polychaeta,Capitellida,Maldanidae,Clymenella,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Yale Coastal Field Station,,3,3,8/9/17,2017,Elder,41.254,-72.73
492,492,IZ.101395,Ampithoe longimana,Arthropoda,Malacostraca,Amphipoda,Ampithoidae,Ampithoe,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Ekman grad from the floating dock at Outer Island.,0,2,8/9/17,2017,Elder,41.254,-72.73
493,493,IZ.101396,Microdeutopus gryllotalpa,Arthropoda,Malacostraca,Amphipoda,Aoridae,Microdeutopus,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Ekman grad from the floating dock at Outer Island.,0,2,8/9/17,2017,Elder,41.242,-72.76
494,494,IZ.101397,Cerapus tubularis,Arthropoda,Malacostraca,Amphipoda,Corophiidae,Cerapus,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Yale Coastal Field Station,,3,3,8/9/17,2017,Elder,41.242,-72.76
495,495,IZ.101423,Pectinaria gouldii,Annelida,Polychaeta,Terebellida,Pectinariidae,Pectinaria,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Yale Coastal Field Station,,3,3,8/9/17,2017,Elder,41.242,-72.76
496,496,IZ.101430,Aeverrillia armata,Bryozoa,Gymnolaemata,Ctenostomata,,Aeverrillia,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Yale Coastal Field Station,,3,3,8/9/17,2017,Elder,41.242,-72.76
497,497,IZ.101431,Dyspanopeus sayi,Arthropoda,Malacostraca,Decapoda,Panopeidae,Dyspanopeus,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Yale Coastal Field Station,,3,3,8/9/17,2017,Elder,41.242,-72.76
498,498,IZ.101432,Halopteris tenella,Cnidaria,Hydrozoa,Hydroida,Plumularidae,Halopteris,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Scraped off floating dock on northeast side.,0,0,7/27/17,2017,Elder,41.242,-72.76
499,499,IZ.101433,Mytilus edulis,Mollusca,Bivalvia,Mytiloida,Mytilidae,Mytilus,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Scraped off floating dock on northeast side.,0,0,7/27/17,2017,Elder,41.24341,-72.75752
500,500,IZ.101438,Pandora gouldiana,Mollusca,Bivalvia,Pholadomyoida,Pandoridae,Pandora,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Yale Coastal Field Station,,3,3,8/9/17,2017,Elder,41.24341,-72.75752
501,501,IZ.101440,Tritia trivittata,Mollusca,Gastropoda,Neogastropoda,Nassariidae,Tritia,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Yale Coastal Field Station,,3,3,8/9/17,2017,Elder,41.242,-72.76
502,502,IZ.101451,Caprella mutica,Arthropoda,Malacostraca,Amphipoda,Caprellidae,Caprella,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Scraped off floating dock on northeast side.,0,0,7/27/17,2017,Elder,41.241,-72.76
503,503,IZ.101452,Caprella penantis,Arthropoda,Malacostraca,Amphipoda,Caprellidae,Caprella,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Scraped off floating dock on northeast side.,0,0,7/27/17,2017,Elder,41.254,-72.73
504,504,IZ.101460,Asabellides oculata,Annelida,Polychaeta,Terebellida,Ampharetidae,Asabellides,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Scraped off floating dock on northeast side.,0,0,7/27/17,2017,Elder,72.9039,-41.2475
505,505,IZ.101461,Eteone longa,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Eteone,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Scraped off floating dock on northeast side.,0,0,7/27/17,2017,Elder,41.242,-72.76
506,506,IZ.101487,Paraonis fulgens,Annelida,Polychaeta,Orbiniida,Paraonidae,Paraonis,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Scraped off floating dock on northeast side.,0,0,7/27/17,2017,Elder,41.242,-72.76
507,507,IZ.101488,Streblospio benedicti,Annelida,Polychaeta,Sedentarida,Spionidae,Streblospio,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Scraped off floating dock on northeast side.,0,0,7/27/17,2017,Elder,41.242,-72.76
508,508,IZ.101502,Flustrellidra hispida,Bryozoa,Gymnolaemata,Ctenostomatida,Flustrellidridae,Flustrellidra,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Horse Island,Collection along rocks South East side of Horse Island. Accessed by boat.,0,0.2,8/9/17,2017,Elder,41.242,-72.76048
509,509,IZ.101505,Dynamena pumila,Cnidaria,Hydrozoa,Hydroida,Sertulariidae,Dynamena,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Horse Island,Collection along rocks South East side of Horse Island. Accessed by boat.,0,0.2,8/9/17,2017,Elder,41.242,-72.76048
510,510,IZ.101515,Dynamena pumila,Cnidaria,Hydrozoa,Hydroida,Sertulariidae,Dynamena,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,North East side along the shore near the docks.,0,1,7/27/17,2017,Elder,41.242,-72.76048
511,511,IZ.101519,Dynamena pumila,Cnidaria,Hydrozoa,Hydroida,Sertulariidae,Dynamena,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Southwest side of island along shore and in tide pools.,,,7/27/17,2017,Elder,41.242,-72.76048
512,512,IZ.101591,Lunarca ovalis,Mollusca,Bivalvia,Arcoida,Arcidae,Lunarca,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Yale Coastal Field Station,,3,3,8/9/17,2017,Elder,41.242,-72.76048
513,513,IZ.101592,Schizoporella unicornis,Bryozoa,Gymnolaemata,Cheilostomata,Schizoporellidae,Schizoporella,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Digging along the beach North of the Lighthouse and near western breakwall.,0,2,7/24/17,2017,Elder,41.242,-72.76048
514,514,IZ.101652,Crassostrea virginica,Mollusca,Bivalvia,Pterioida,Ostreidae,Crassostrea,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,North East side along the shore near the docks.,0,1,7/27/17,2017,Elder,41.242,-72.76048
515,515,IZ.101653,Biflustra tenuis,Bryozoa,Gymnolaemata,Cheilostomata,Membraniporidae,Biflustra,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,North East side along the shore near the docks.,0,1,7/27/17,2017,Elder,41.242,-72.76048
516,516,IZ.101654,Einhornia crustulenta,Bryozoa,Gymnolaemata,Cheilostomata,Electridae,Einhornia,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Scraped off floating dock on northeast side.,0,0,7/27/17,2017,Elder,41.242,-72.76048
517,517,IZ.101751,Orchestia grillus,Arthropoda,Malacostraca,Amphipoda,Talitridae,Orchestia,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Under dead vegetation at base of retaining wall at beginning of dock.,0,0,8/17/17,2017,Elder,41.242,-72.76048
518,518,IZ.101752,Orchestia grillus,Arthropoda,Malacostraca,Amphipoda,Talitridae,Orchestia,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Under dead vegetation at base of retaining wall at beginning of dock.,0,0,8/17/17,2017,Elder,41.24341,-72.75752
519,519,IZ.101757,Pista palmata,Annelida,Polychaeta,Terebellida,Terebellidae,Pista,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Collection along shore on Southwest side.,0,0,8/17/17,2017,Elder,41.254,-72.73
520,520,IZ.101795,Erichsonella filiformis,Arthropoda,Malacostraca,Isopoda,Idoteidae,Erichsonella,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Collection along shore on Southwest side.,0,0,8/17/17,2017,Elder,41.254,-72.73
521,521,IZ.101802,Asterias forbesi,Echinodermata,Stelleroidea,Forcipulatida,Asteriidae,Asterias,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Collection along shore on Southwest side.,0,0,8/17/17,2017,Elder,41.24341,-72.75752
522,522,IZ.101803,Panopeus herbstii,Arthropoda,Malacostraca,Decapoda,Panopeidae,Panopeus,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Collection along shore on Southwest side.,0,0,8/17/17,2017,Elder,41.242,-72.76048
523,523,IZ.101804,Dynamena pumila,Cnidaria,Hydrozoa,Hydroida,Sertulariidae,Dynamena,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Collection along shore on Southwest side.,0,0,8/17/17,2017,Elder,41.242,-72.76048
524,524,IZ.101806,Electra monostachys,Bryozoa,Gymnolaemata,Cheilostomata,Electridae,Electra,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Collection along shore on Southwest side.,0,0,8/17/17,2017,Elder,41.242,-72.76048
525,525,IZ.101807,Schizoporella unicornis,Bryozoa,Gymnolaemata,Cheilostomata,Schizoporellidae,Schizoporella,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Collection along shore on Southwest side.,0,0,8/17/17,2017,Elder,41.242,-72.76048
526,526,IZ.101808,Idotea metallica,Arthropoda,Malacostraca,Isopoda,Idoteidae,Idotea,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Collection along shore on Southwest side.,0,0,8/17/17,2017,Elder,41.242,-72.76048
527,527,IZ.101811,Caprella penantis,Arthropoda,Malacostraca,Amphipoda,Caprellidae,Caprella,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Horse Island,Collection along rocks South East side of Horse Island. Accessed by boat.,0,0.2,8/9/17,2017,Elder,41.241,-72.76
528,528,IZ.101813,Eupleura caudata,Mollusca,Gastropoda,Neogastropoda,Muricidae,Eupleura,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Yale Coastal Field Station,,3,3,8/9/17,2017,Elder,41.242,-72.76
529,529,IZ.101814,Pandora gouldiana,Mollusca,Bivalvia,Pholadomyoida,Pandoridae,Pandora,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Yale Coastal Field Station,,3,3,8/9/17,2017,Elder,41.242,-72.76048
530,530,IZ.101815,Apocorophium acutum,Arthropoda,Malacostraca,Amphipoda,Corophiidae,Apocorophium,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Horse Island,Collection along rocks South East side of Horse Island. Accessed by boat.,0,0.2,8/9/17,2017,Elder,41.251039,-72.9572
531,531,IZ.101816,Dyspanopeus sayi,Arthropoda,Malacostraca,Decapoda,Panopeidae,Dyspanopeus,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Collection along shore on Southwest side.,0,0,8/17/17,2017,Elder,41.241,-72.76
532,532,IZ.101817,Stylochus ellipticus,Platyhelminthes,Turbellaria,Polycladida,Stylochidae,Stylochus,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Collection along shore on Southwest side.,0,0,8/17/17,2017,Elder,41.242,-72.76048
533,533,IZ.101821,Sclerodactyla briareus,Echinodermata,Holothuroidea,Dendrochirotida,Sclerodactylidae,Sclerodactyla,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Collection along shore on Southwest side.,0,0,8/17/17,2017,Elder,41.242,-72.76
534,534,IZ.101822,Pista palmata,Annelida,Polychaeta,Terebellida,Terebellidae,Pista,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Collection along shore on Southwest side.,0,0,8/17/17,2017,Elder,41.2475,-72.9039
535,535,IZ.101823,Podarke,Annelida,Polychaeta,Phyllodocida,Hesionidae,Podarke,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Collection along shore on Southwest side.,0,0,8/17/17,2017,Elder,41.2475,-72.9039
536,536,IZ.101878,Calanoida,Arthropoda,Copepoda,Calanoida,,,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Yale Coastal Field Station,Three plankton tows while transiting from area near the Yale Coastal Field station to Horse Island,0,0,8/9/17,2017,Elder,41.2475,-72.9039
537,537,IZ.101884,Harmothoe,Annelida,Polychaeta,Phyllodocida,Polynoidae,Harmothoe,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Southwest side of island along shore and in tide pools.,,,7/27/17,2017,Elder,41.252228,-72.956392
538,538,IZ.101885,Harmothoe,Annelida,Polychaeta,Phyllodocida,Polynoidae,Harmothoe,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,North East side along the shore near the docks.,0,1,7/27/17,2017,Elder,41.242,-72.76048
539,539,IZ.101887,Alcyonidium polyoum,Bryozoa,Gymnolaemata,Ctenostomata,Alcyonidiidae,Alcyonidium,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Collection along shore on Southwest side.,0,0,8/17/17,2017,Elder,41.242,-72.76048
540,540,IZ.101912,Littorina obtusata,Mollusca,Gastropoda,Littorinimorpha,Littorinidae,Littorina,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,West Haven,Savin Rock,Shallow intertidal just off Bradley Rocks and along Bradley Point.,0,1,6/15/17,2017,Elder,41.242,-72.76048
541,541,IZ.101958,Electra crustulenta,Bryozoa,Gymnolaemata,Cheilostomata,Electridae,Electra,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Southwest side of island along shore and in tide pools.,,,7/27/17,2017,Elder,41.242,-72.76048
542,542,IZ.101967,Palaemon pugio,Arthropoda,Malacostraca,Decapoda,Palaemonidae,Palaemon,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Collection along shore on Southwest side.,0,0,8/17/17,2017,Elder,41.254,-72.73
543,543,IZ.101968,Palaemon vulgaris,Arthropoda,Malacostraca,Decapoda,Palaemonidae,Palaemon,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,North East side along the shore near the docks.,0,1,7/27/17,2017,Elder,41.254,-72.73
544,544,IZ.102000,Caprella penantis,Arthropoda,Malacostraca,Amphipoda,Caprellidae,Caprella,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Collection below low tide line along beach and western breakwall rocks,0,1,7/12/17,2017,Elder,41.254,-72.73
545,545,IZ.102001,Caprella penantis,Arthropoda,Malacostraca,Amphipoda,Caprellidae,Caprella,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Collection below low tide line along beach and western breakwall rocks,0,1,7/12/17,2017,Elder,41.254,-72.73
546,546,IZ.102003,Ceramium,Rhodophyta,Florideophyceae,Ceramiales,Ceramiaceae,Ceramium,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Collection below low tide line along beach and western breakwall rocks,0,1,7/12/17,2017,Elder,41.254,-72.73
547,547,IZ.102006,Mercenaria mercenaria,Mollusca,Bivalvia,Veneroida,Veneridae,Mercenaria,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,West Haven,Savin Rock,Rocky area west side of Bradley Point.,0,1,6/30/17,2017,Elder,41.254,-72.73
548,548,IZ.102008,Lacuna vincta,Mollusca,Gastropoda,Littorinimorpha,Littorinidae,Lacuna,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Collection along shore on Southwest side.,0,0,8/17/17,2017,Elder,41.254,-72.73
549,549,IZ.102009,Astyris lunata,Mollusca,Gastropoda,Neogastropoda,Columbellidae,Astyris,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Collection along shore on Southwest side.,0,0,8/17/17,2017,Elder,41.241,-72.76
550,550,IZ.102010,Costoanachis avara,Mollusca,Gastropoda,Neogastropoda,Columbellidae,Costoanachis,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Collection along shore on Southwest side.,0,0,8/17/17,2017,Elder,41.241,-72.76
551,551,IZ.102011,Urosalpinx cinerea,Mollusca,Gastropoda,Neogastropoda,Muricidae,Urosalpinx,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Collection along shore on Southwest side.,0,0,8/17/17,2017,Elder,41.241,-72.76
552,552,IZ.102012,Acteocina canaliculata,Mollusca,Gastropoda,Cephalaspidea,Cylichnidae,Acteocina,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Yale Coastal Field Station,,3,3,8/9/17,2017,Elder,41.241,-72.76
553,553,IZ.102013,Urosalpinx cinerea,Mollusca,Gastropoda,Neogastropoda,Muricidae,Urosalpinx,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Yale Coastal Field Station,,3,3,8/9/17,2017,Elder,41.242,-72.76
554,554,IZ.102014,Tritia trivittata,Mollusca,Gastropoda,Neogastropoda,Nassariidae,Tritia,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Yale Coastal Field Station,,3,3,8/9/17,2017,Elder,41.242,-72.76
555,555,IZ.102015,Mitrella lunata,Mollusca,Gastropoda,Neogastropoda,Columbellidae,Mitrella,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Yale Coastal Field Station,,3,3,8/9/17,2017,Elder,41.242,-72.76
556,556,IZ.102016,Turbonilla,Mollusca,Gastropoda,,Pyramidellidae,Turbonilla,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Yale Coastal Field Station,,3,3,8/9/17,2017,Elder,41.242,-72.76
557,557,IZ.102017,Lacuna vincta,Mollusca,Gastropoda,Littorinimorpha,Littorinidae,Lacuna,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Yale Coastal Field Station,,3,3,8/9/17,2017,Elder,41.242,-72.76
558,558,IZ.102018,Nucula proxima,Mollusca,Bivalvia,Nuculoida,Nuculidae,Nucula,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Yale Coastal Field Station,,3,3,8/9/17,2017,Elder,41.242,-72.76
559,559,IZ.102019,Littorina littorea,Mollusca,Gastropoda,Littorinimorpha,Littorinidae,Littorina,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Southwest side of island along shore and in tide pools.,,,7/27/17,2017,Elder,41.242,-72.76
560,560,IZ.102020,Littorina obtusata,Mollusca,Gastropoda,Littorinimorpha,Littorinidae,Littorina,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Southwest side of island along shore and in tide pools.,,,7/27/17,2017,Elder,41.242,-72.76
561,561,IZ.102021,Rissoidae,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Southwest side of island along shore and in tide pools.,,,7/27/17,2017,Elder,41.242,-72.76
562,562,IZ.102052,Littorina obtusata,Mollusca,Gastropoda,Littorinimorpha,Littorinidae,Littorina,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Southwest side of island along shore and in tide pools.,,,7/27/17,2017,Elder,41.251694,-72.957133
563,563,IZ.102057,Mytilus edulis,Mollusca,Bivalvia,Mytiloida,Mytilidae,Mytilus,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Scraped off floating dock on northeast side.,0,0,7/27/17,2017,Elder,41.251694,-72.957133
564,564,IZ.102058,Schizoporella,Bryozoa,Gymnolaemata,Cheilostomata,Schizoporellidae,Schizoporella,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Scraped off floating dock on northeast side.,0,0,7/27/17,2017,Elder,,
565,565,IZ.102059,Crepidula fornicata,Mollusca,Gastropoda,Littorinimorpha,Calyptraeidae,Crepidula,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Scraped off floating dock on northeast side.,0,0,7/27/17,2017,Elder,,
566,566,IZ.102060,Botrylloides,Chordata,Ascidiacea,Stolidobranchia,Styelidae,Botrylloides,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Scraped off floating dock on northeast side.,0,0,7/27/17,2017,Elder,,
567,567,IZ.102061,Mytilus edulis,Mollusca,Bivalvia,Mytiloida,Mytilidae,Mytilus,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Scraped off floating dock on northeast side.,0,0,7/27/17,2017,Elder,,
568,568,IZ.102062,Einhornia crustulenta,Bryozoa,Gymnolaemata,Cheilostomata,Electridae,Einhornia,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Scraped off floating dock on northeast side.,0,0,7/27/17,2017,Elder,,
569,569,IZ.102063,Amphibalanus eburneus,Arthropoda,Cirripedia,Thoracica,Balanidae,Amphibalanus,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Scraped off floating dock on northeast side.,0,0,7/27/17,2017,Elder,,
570,570,IZ.102064,Botrylloides,Chordata,Ascidiacea,Stolidobranchia,Styelidae,Botrylloides,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Scraped off floating dock on northeast side.,0,0,7/27/17,2017,Elder,,
571,571,IZ.102065,Tricellaria inopinata,Bryozoa,Gymnolaemata,Cheilostomatida,Candidae,Tricellaria,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Scraped off floating dock on northeast side.,0,0,7/27/17,2017,Elder,,
572,572,IZ.103677,Gammarus mucronatus,Arthropoda,Malacostraca,Amphipoda,Gammaridae,Gammarus,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,West Haven,Savin Rock,Tidepools near Bradley Point rocks.,0,1,6/21/17,2017,Elder,,
573,573,IZ.105040,Gammarus mucronatus,Arthropoda,Malacostraca,Amphipoda,Gammaridae,Gammarus,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,West Haven,Savin Rock,Tidepools near Bradley Point rocks.,0,1,6/21/17,2017,Elder,,
